Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max='20', simulations_per_indiv=6, len_individual=6, food_weight=0.001, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 200
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-19_22-27-07.txt

Starting computation at 2023-06-19 22:27:09.

p [0.47466, 0.34332, 0.83867, 0.18630, 8.56640, 0.38605, ]  98.15767
p [0.78915, 0.18558, 0.84334, 0.35868, 12.79015, 0.21475, ]  101.83683
p [0.87671, 0.46532, 0.78807, 0.35868, 6.97979, 0.24282, ]  101.86617
p [0.87671, 0.33962, 0.83867, 0.35868, 9.15947, 0.27403, ]  101.99783
p [0.47466, 0.34332, 0.87012, 0.35868, 6.97979, 0.38605, ]  102.30050
p [0.87671, 0.85202, 0.57327, 0.22211, 8.14762, 0.22682, ]  102.70683
p [0.87671, 0.44700, 0.61667, 1.46015, 6.97979, 0.45384, ]  103.03267
p [0.47466, 0.34332, 0.95596, 0.18768, 6.97979, 0.38605, ]  104.82033
p [0.47466, 0.32075, 1.01138, 0.35868, 13.90839, 0.19926, ]  105.02050
p [0.36675, 0.32075, 0.84334, 0.38725, 6.97979, 0.24282, ]  105.32600
p [0.47466, 0.32075, 0.84334, 1.20230, 6.97979, 0.27403, ]  105.49567
p [0.78915, 0.21553, 0.84334, 0.66843, 11.65083, 0.21475, ]  105.51183
p [0.51225, 0.39909, 0.52973, 0.77617, 0.06365, 0.66932, ]  105.81650
p [0.42660, 0.34332, 1.52980, 0.35868, 6.97979, 0.22682, ]  105.82850
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  74.20083
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  78.33950
o [0.45459, 0.44700, 0.77166, 1.56944, 6.97979, 0.27403, ]  79.49067
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  80.83783
o [0.72355, 0.34332, 0.83867, 0.18630, 8.56640, 0.38605, ]  81.83067
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  82.84083
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  83.00200
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  84.33833
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  85.84050
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  86.67250
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  87.17400
o [0.47466, 0.32075, 0.84334, 0.35868, 6.97979, 0.24282, ]  90.68350
o [0.87671, 0.34332, 0.83867, 1.27596, 6.97979, 0.27403, ]  91.00867
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  91.33800
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  91.67000
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  92.17533
o [0.48306, 0.44700, 0.61667, 0.18630, 13.30445, 0.38605, ]  93.82450
o [0.41272, 0.44700, 0.61667, 0.18630, 8.56640, 0.38605, ]  96.16033
o [0.87671, 0.44700, 0.65658, 0.98566, 6.97979, 0.27403, ]  97.02383
o [0.50753, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  97.34150
o [0.87671, 0.34332, 0.83867, 1.20230, 6.97979, 0.27403, ]  98.37517
o [0.87671, 0.44700, 0.61667, 1.57506, 6.97979, 0.13885, ]  98.69883
o [0.47466, 0.44700, 0.61667, 1.20230, 6.97979, 0.38605, ]  100.64800
o [0.87671, 0.44700, 0.61667, 1.20230, 8.29446, 0.31375, ]  101.52283
o [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.48897, ]  102.52067
o [0.47466, 0.32075, 0.84334, 1.20230, 6.97979, 0.27403, ]  103.99067
o [0.87671, 0.44700, 0.96284, 1.20230, 6.97979, 0.50457, ]  104.36950
o [0.87671, 0.85202, 0.57327, 0.57266, 7.76052, 0.22682, ]  104.54367
o [0.87671, 0.44700, 0.61667, 1.20230, 6.43850, 0.27403, ]  104.86150
o [0.47292, 0.44700, 0.61667, 2.24105, 6.97979, 0.38605, ]  105.15083
o [0.47466, 0.44700, 0.61667, 0.15246, 8.56640, 0.38605, ]  105.32267
o [0.47466, 0.32075, 0.84334, 0.35868, 4.65898, 0.24282, ]  106.00367
o [0.47466, 0.32629, 0.84334, 0.35868, 6.97979, 0.24282, ]  106.17383
o [0.47466, 0.44700, 0.45622, 1.20230, 6.97979, 0.38605, ]  106.50167
o [0.87671, 0.44700, 0.57327, 1.20230, 6.97979, 0.27403, ]  106.86833
o [0.87671, 0.34332, 0.83867, 1.20230, 6.97979, 0.27403, ]  106.87883
o [0.52865, 0.44700, 0.61667, 1.20230, 7.12121, 0.27403, ]  107.33083
o [0.47466, 0.44700, 0.40990, 1.20230, 6.97979, 0.38605, ]  107.50083
o [0.87671, 0.33962, 0.63979, 0.35868, 6.38802, 0.27403, ]  108.20717
o [0.47466, 0.25416, 0.84334, 1.20230, 5.67556, 0.27403, ]  108.30250
o [0.87671, 0.44700, 0.61667, 1.76545, 6.97979, 0.27403, ]  108.36767
o [0.87671, 0.44700, 0.61667, 1.96925, 6.97979, 0.27403, ]  108.67383
o [0.87671, 0.85202, 0.61667, 0.66843, 6.97979, 0.22682, ]  109.19200
o [0.47466, 0.32075, 1.26770, 0.35868, 6.97979, 0.24282, ]  109.62500
o [0.87671, 0.44700, 0.61667, 1.63585, 6.97979, 0.27403, ]  109.67583
o [0.47466, 0.44700, 0.43088, 1.20230, 6.97979, 0.38605, ]  109.82200
o [0.47466, 0.25287, 0.61667, 1.20230, 6.97979, 0.22138, ]  109.96717
o [0.87671, 0.44700, 0.61667, 0.35868, 6.97979, 0.24282, ]  110.03833
o [0.49203, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  110.63800
o [0.47466, 0.58846, 0.83867, 0.18630, 8.56640, 0.38605, ]  110.67783
o [0.87671, 0.44700, 0.52882, 1.20230, 6.97979, 0.27403, ]  110.86433
o [0.87671, 0.85588, 0.63800, 1.09014, 10.82311, 0.27403, ]  110.88333
o [0.87671, 0.44700, 0.61667, 1.20230, 5.76114, 0.27403, ]  111.36583
o [0.47466, 0.34332, 0.83867, 0.35868, 6.97979, 0.38605, ]  111.65767
o [0.87671, 0.44700, 0.61667, 1.20230, 6.60625, 0.27403, ]  112.19217
o [0.47466, 0.32075, 0.84334, 1.85806, 6.97979, 0.27403, ]  112.30317
o [0.47466, 0.58879, 0.61667, 1.20230, 6.97979, 0.34059, ]  112.67367
o [0.87671, 0.44700, 0.70307, 1.20230, 6.97979, 0.27403, ]  112.85200
o [0.47466, 0.44700, 0.83867, 1.20230, 11.99580, 0.38605, ]  112.96817
o [0.87671, 0.44700, 0.92698, 1.20230, 5.34871, 0.27403, ]  113.20017
o [0.87671, 0.33962, 0.61667, 0.49985, 6.97979, 0.27403, ]  113.50100
o [0.87671, 0.33962, 0.83867, 0.35868, 9.15947, 0.27403, ]  113.84433
o [0.47466, 0.44700, 1.21751, 1.20230, 6.97979, 0.38605, ]  113.97150
o [0.87671, 0.33962, 0.83867, 0.35868, 9.15947, 0.27403, ]  114.00133
o [0.87671, 0.85202, 0.61667, 0.66843, 6.97979, 0.22682, ]  114.36950
o [0.47466, 0.34332, 0.56723, 0.35868, 6.97979, 0.38605, ]  115.50083
o [0.87671, 0.25222, 0.57327, 1.20230, 6.97979, 0.27403, ]  115.85567
o [0.48743, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  116.82017
o [0.87671, 0.44700, 0.61667, 0.82581, 10.36127, 0.27403, ]  117.36900
o [0.47466, 0.34332, 0.73917, 0.35868, 10.05738, 0.38605, ]  117.47867
o [0.87671, 0.44700, 0.83867, 1.20230, 9.15947, 0.27403, ]  118.03583
o [0.47466, 0.32075, 0.84334, 0.35868, 6.97979, 0.32031, ]  118.32833
o [0.68881, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  118.49600
o [0.47466, 0.34332, 0.61667, 0.20170, 6.97979, 0.38605, ]  119.16350
o [0.87671, 0.85202, 0.61667, 0.66843, 6.97979, 0.32001, ]  119.36550
o [0.87671, 0.22416, 0.72184, 1.20152, 9.15947, 0.27403, ]  119.69533
o [0.47466, 0.39860, 0.83867, 0.18630, 8.56640, 0.38605, ]  119.99533
o [0.87671, 0.44700, 0.83768, 1.20230, 6.97979, 0.27403, ]  121.35917
o [0.47466, 0.32075, 1.33100, 0.35868, 6.97979, 0.24282, ]  121.48250
o [0.74822, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  121.67833
o [0.87671, 0.64525, 0.55804, 1.11975, 6.97979, 0.22682, ]  122.86183
o [0.70188, 0.44700, 0.61667, 1.20230, 8.15347, 0.26510, ]  122.99450
o [1.00000, 0.44700, 0.48549, 1.71467, 9.29601, 0.27403, ]  123.69450
o [1.00000, 0.44700, 0.61667, 1.20230, 6.97979, 0.27403, ]  125.35117
o [0.87671, 0.44700, 0.83867, 1.20230, 9.15947, 0.27403, ]  125.36717
o [0.87671, 0.62219, 0.61667, 1.20230, 5.73649, 0.27403, ]  126.85317
o [0.67903, 0.33962, 0.61667, 0.30004, 6.97979, 0.27403, ]  127.34567
o [1.00000, 0.44700, 0.61667, 1.20230, 8.47317, 0.27403, ]  127.68450
o [0.87671, 0.44700, 0.82913, 1.20669, 6.97979, 0.27403, ]  128.20967
o [0.87671, 0.44700, 0.61667, 1.20230, 8.84780, 0.27403, ]  128.83583
o [0.47466, 0.34332, 0.94338, 0.35868, 3.83712, 0.38605, ]  129.13050
o [0.47466, 0.44700, 0.34296, 1.20230, 6.97979, 0.38605, ]  129.16300
o [0.87671, 0.33962, 0.61136, 0.35868, 6.97979, 0.27403, ]  129.18500
o [0.87671, 0.44700, 0.61667, 1.80162, 6.97979, 0.27403, ]  129.86233
o [0.47466, 0.49430, 0.83867, 0.35868, 6.97979, 0.38605, ]  130.62933
o [0.47466, 0.44700, 0.93332, 1.20230, 4.20343, 0.38605, ]  132.31483
o [0.87671, 0.44700, 0.61667, 0.35868, 6.97979, 0.24282, ]  132.86550
o [0.87671, 0.44700, 0.61667, 0.35868, 6.97979, 0.13386, ]  135.69183
o [0.73395, 0.44700, 0.40986, 1.20230, 8.40922, 0.27403, ]  135.84483
o [0.87671, 0.46585, 0.41767, 0.98436, 6.97979, 0.27403, ]  137.68650
o [0.47466, 0.71744, 0.61667, 1.20230, 6.97979, 0.38605, ]  141.81383
o [0.87671, 0.85202, 0.34336, 1.31365, 7.08070, 0.22682, ]  144.37117

GEN 5, TIME 2214.44, PARAMS: [ 0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ], SCORE: 74.20
avg dead: 121, avg food: 166, score: 121
avg dead: 119, avg food: 145, score: 119
avg dead: 121, avg food: 117, score: 121
avg dead: 116, avg food: 152, score: 116
avg dead: 120, avg food: 150, score: 119
avg dead: 101, avg food: 114, score: 101
avg dead: 125, avg food: 200, score: 124
avg dead: 112, avg food: 171, score: 111
avg dead: 107, avg food: 176, score: 106
avg dead: 97, avg food: 174, score: 97
avg dead: 126, avg food: 187, score: 126
avg dead: 100, avg food: 138, score: 100
avg dead: 91, avg food: 109, score: 91
avg dead: 127, avg food: 121, score: 127
avg dead: 129, avg food: 186, score: 129
avg dead: 108, avg food: 134, score: 107
avg dead: 116, avg food: 138, score: 116
avg dead: 95, avg food: 178, score: 95
avg dead: 73, avg food: 133, score: 73
avg dead: 116, avg food: 170, score: 116
avg dead: 107, avg food: 175, score: 107
avg dead: 102, avg food: 180, score: 101
avg dead: 123, avg food: 180, score: 122
avg dead: 115, avg food: 205, score: 114
avg dead: 97, avg food: 128, score: 97
avg dead: 134, avg food: 105, score: 134
avg dead: 109, avg food: 143, score: 109
avg dead: 76, avg food: 133, score: 76
avg dead: 76, avg food: 132, score: 76
avg dead: 120, avg food: 149, score: 120
avg dead: 101, avg food: 183, score: 100
avg dead: 123, avg food: 139, score: 123
avg dead: 104, avg food: 112, score: 104
avg dead: 128, avg food: 136, score: 128
avg dead: 124, avg food: 200, score: 123
avg dead: 100, avg food: 109, score: 99
avg dead: 114, avg food: 159, score: 113
avg dead: 120, avg food: 199, score: 120
avg dead: 98, avg food: 185, score: 97
avg dead: 136, avg food: 171, score: 135
avg dead: 114, avg food: 179, score: 114
avg dead: 117, avg food: 162, score: 117
avg dead: 97, avg food: 114, score: 96
avg dead: 98, avg food: 132, score: 98
avg dead: 121, avg food: 152, score: 121
avg dead: 107, avg food: 158, score: 106
avg dead: 113, avg food: 177, score: 112
avg dead: 103, avg food: 162, score: 103
avg dead: 125, avg food: 185, score: 125
avg dead: 118, avg food: 125, score: 118
avg dead: 106, avg food: 176, score: 106
avg dead: 114, avg food: 176, score: 113
avg dead: 108, avg food: 180, score: 108
avg dead: 105, avg food: 159, score: 105
avg dead: 139, avg food: 121, score: 138
avg dead: 114, avg food: 142, score: 113
avg dead: 110, avg food: 142, score: 110
avg dead: 115, avg food: 122, score: 115
avg dead: 111, avg food: 183, score: 110
avg dead: 72, avg food: 133, score: 72
avg dead: 73, avg food: 170, score: 72
avg dead: 120, avg food: 125, score: 120
avg dead: 121, avg food: 127, score: 121
avg dead: 91, avg food: 128, score: 91
avg dead: 85, avg food: 154, score: 84
avg dead: 124, avg food: 135, score: 124
avg dead: 110, avg food: 174, score: 110
avg dead: 100, avg food: 172, score: 99
avg dead: 120, avg food: 188, score: 120
avg dead: 136, avg food: 138, score: 136
avg dead: 114, avg food: 180, score: 114
avg dead: 124, avg food: 151, score: 124
avg dead: 129, avg food: 139, score: 129
avg dead: 98, avg food: 115, score: 97
avg dead: 119, avg food: 131, score: 119
avg dead: 104, avg food: 147, score: 104
avg dead: 125, avg food: 144, score: 125
avg dead: 120, avg food: 173, score: 120
avg dead: 88, avg food: 142, score: 87
avg dead: 74, avg food: 133, score: 74
avg dead: 103, avg food: 155, score: 103
avg dead: 119, avg food: 164, score: 119
avg dead: 119, avg food: 199, score: 119
avg dead: 94, avg food: 181, score: 94
avg dead: 120, avg food: 126, score: 120
avg dead: 106, avg food: 111, score: 106
avg dead: 108, avg food: 154, score: 108
avg dead: 78, avg food: 132, score: 78
avg dead: 112, avg food: 150, score: 112
avg dead: 72, avg food: 133, score: 72
p [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  74.20083
p [0.45459, 0.44700, 0.77166, 1.56944, 6.97979, 0.27403, ]  79.49067
p [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  81.05883
p [0.72355, 0.34332, 0.83867, 0.18630, 8.56640, 0.38605, ]  81.83067
p [0.47466, 0.32075, 0.84334, 0.35868, 6.97979, 0.24282, ]  88.17700
p [0.87671, 0.34332, 0.83867, 1.27596, 6.97979, 0.27403, ]  91.00867
p [0.48306, 0.44700, 0.61667, 0.18630, 13.30445, 0.38605, ]  93.82450
p [0.47466, 0.34332, 0.83867, 0.35868, 6.97979, 0.38605, ]  94.83067
p [0.47466, 0.44700, 0.61667, 1.20230, 6.97979, 0.38605, ]  95.15567
p [0.47466, 0.48786, 0.84334, 0.35868, 6.97979, 0.24282, ]  96.79733
p [0.87671, 0.44700, 0.65658, 0.98566, 6.97979, 0.27403, ]  97.02383
p [0.87671, 0.44700, 0.61667, 1.57506, 6.97979, 0.13885, ]  98.69883
p [0.87671, 0.44700, 0.61667, 1.20230, 8.29446, 0.31375, ]  101.52283
p [0.78915, 0.18558, 0.84334, 0.35868, 12.79015, 0.21475, ]  101.83683
p [0.87671, 0.46532, 0.78807, 0.35868, 6.97979, 0.24282, ]  101.86617
p [0.87671, 0.33962, 0.83867, 0.35868, 9.15947, 0.27403, ]  101.99783
p [0.47466, 0.34332, 0.87012, 0.35868, 6.97979, 0.38605, ]  102.30050
p [0.87671, 0.44700, 0.61667, 1.20230, 6.97979, 0.48897, ]  102.52067
p [0.87671, 0.85202, 0.57327, 0.22211, 8.14762, 0.22682, ]  102.70683
p [0.87671, 0.44700, 0.61667, 1.46015, 6.97979, 0.45384, ]  103.03267
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  72.03317
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  72.20033
o [0.45459, 0.44700, 0.77166, 1.56944, 6.97979, 0.27403, ]  72.82950
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  73.03333
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  74.03367
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  76.20033
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  76.70067
o [0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  78.70067
o [0.46632, 0.43776, 0.83867, 0.29415, 6.97979, 0.38605, ]  84.84600
o [0.98855, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  87.85733
o [0.83078, 0.34332, 0.83867, 1.27596, 6.97979, 0.16316, ]  91.03817
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  91.55717
o [0.48306, 0.44700, 0.61667, 0.18630, 13.30445, 0.38605, ]  94.15167
o [0.45459, 0.44700, 0.77166, 1.77807, 6.97979, 0.49428, ]  95.15483
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  96.88567
o [0.48306, 0.44700, 0.61667, 0.18630, 13.30445, 0.38605, ]  97.15867
o [0.87671, 0.67102, 0.57327, 1.02175, 9.51034, 0.22646, ]  97.70533
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  97.88483
o [0.48306, 0.44700, 0.61667, 0.18630, 13.30445, 0.38605, ]  97.98117
o [0.87671, 0.85202, 0.89158, 0.66843, 6.97979, 0.22682, ]  98.53400
o [0.45459, 0.48031, 0.77166, 1.56944, 5.45266, 0.27403, ]  99.82800
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  99.89033
o [0.87671, 0.44700, 0.99881, 1.20230, 14.73061, 0.27403, ]  100.52850
o [0.45459, 0.44700, 0.77166, 1.56944, 6.97979, 0.23774, ]  100.81633
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  101.05250
o [0.55054, 0.44700, 0.77166, 1.56944, 11.04201, 0.27403, ]  101.98600
o [0.45459, 0.44700, 0.38659, 1.56944, 6.97979, 0.27403, ]  103.00383
o [0.45459, 0.67342, 0.77166, 1.56944, 6.97979, 0.27403, ]  103.67817
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  104.38733
o [0.87671, 0.44700, 0.61667, 1.21235, 8.29283, 0.27403, ]  104.68600
o [0.48306, 0.67340, 0.61667, 0.18630, 13.30445, 0.38605, ]  105.17383
o [0.45459, 0.44700, 0.74306, 1.56944, 6.97979, 0.27403, ]  106.65667
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  106.72150
o [0.48306, 0.44700, 0.61667, 0.16790, 13.30445, 0.38605, ]  106.82383
o [0.87671, 0.33238, 0.70555, 1.20230, 10.20962, 0.27403, ]  106.84150
o [0.38355, 0.44700, 0.77166, 1.56944, 11.42060, 0.27403, ]  107.32483
o [0.87671, 0.44700, 0.61667, 0.63993, 10.20962, 0.27403, ]  107.86583
o [0.48306, 0.44700, 0.61667, 0.18630, 13.30445, 0.31613, ]  108.15267
o [0.87671, 0.44700, 0.61667, 1.20230, 17.19330, 0.27403, ]  108.51233
o [0.87671, 0.44700, 0.81751, 0.87270, 10.20962, 0.27403, ]  109.69033
o [1.00000, 0.44700, 0.61667, 1.20230, 10.20962, 0.24291, ]  110.19117
o [0.45459, 0.30280, 0.77166, 1.56944, 6.97979, 0.27403, ]  110.32600
o [0.61420, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  110.98300
o [0.55605, 0.44700, 0.77166, 0.81434, 6.97979, 0.27403, ]  111.99567
o [0.53982, 0.44700, 0.61667, 0.62906, 7.61446, 0.27403, ]  112.18333
o [0.72097, 0.29582, 0.61667, 1.20230, 5.35453, 0.27403, ]  112.82233
o [0.45459, 0.44700, 0.77166, 1.56944, 6.97979, 0.27652, ]  113.82350
o [0.45459, 0.42071, 0.77166, 1.56944, 6.97979, 0.14206, ]  113.84100
o [0.70105, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  113.85717
o [0.30000, 0.44700, 0.77166, 1.56944, 13.34518, 0.27403, ]  114.32050
o [0.45459, 0.31883, 0.77166, 1.56944, 6.97979, 0.27403, ]  114.48650
o [0.41100, 0.44700, 0.61667, 0.18630, 13.30445, 0.38605, ]  114.96167
o [0.87671, 0.72242, 0.61667, 1.20230, 10.20962, 0.17282, ]  115.37717
o [0.87671, 0.64097, 0.61667, 1.20230, 10.20962, 0.27403, ]  116.02817
o [0.87671, 0.26813, 0.61667, 1.20230, 18.38827, 0.27403, ]  116.33000
o [0.87671, 0.17872, 1.07265, 1.27596, 6.97979, 0.27403, ]  116.68117
o [0.87671, 0.24053, 1.14839, 1.20230, 10.20962, 0.49852, ]  117.33733
o [0.94444, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  118.37450
o [0.48306, 0.44700, 0.61667, 0.30659, 13.30445, 0.38605, ]  119.13350
o [1.00000, 0.22640, 0.44342, 1.20230, 10.20962, 0.27403, ]  119.35483
o [0.87671, 0.44700, 0.61667, 2.19946, 10.20962, 0.19979, ]  119.36883
o [0.45459, 0.44700, 0.77166, 1.27431, 6.97979, 0.27403, ]  119.50183
o [0.82542, 0.34332, 1.10921, 0.35868, 6.97979, 0.59991, ]  119.84917
o [0.87671, 0.72108, 0.61667, 1.20230, 10.20962, 0.27403, ]  120.04133
o [0.45459, 0.44700, 1.45414, 1.56944, 6.97979, 0.27403, ]  120.13417
o [0.30000, 0.50115, 0.61667, 0.18630, 13.30445, 0.38605, ]  120.14517
o [0.65970, 0.44700, 0.77166, 1.56944, 6.97979, 0.27403, ]  120.65950
o [0.87671, 0.42221, 0.34959, 1.82146, 10.20962, 0.27403, ]  120.68417
o [0.87671, 0.85202, 0.57327, 1.17753, 6.97979, 0.22682, ]  120.70733
o [0.87671, 0.44700, 0.61667, 1.13991, 17.14626, 0.27403, ]  121.01433
o [0.87671, 1.26130, 0.57327, 0.66843, 6.97979, 0.13390, ]  121.04933
o [0.38790, 0.44700, 1.18314, 1.51095, 6.97979, 0.27403, ]  121.33317
o [0.87671, 0.85202, 0.57327, 0.66843, 6.97979, 0.28404, ]  121.53950
o [0.48306, 0.44700, 0.39170, 0.18630, 13.30445, 0.38605, ]  122.98600
o [0.87671, 0.77848, 0.75514, 1.20230, 10.20962, 0.27403, ]  123.52700
o [0.47466, 0.34332, 0.83867, 0.35868, 4.89561, 0.38605, ]  123.96583
o [0.87671, 0.23187, 0.61667, 1.20230, 10.20962, 0.27403, ]  124.01567
o [0.87671, 0.85202, 0.57327, 0.66843, 11.97609, 0.22682, ]  124.19833
o [0.45459, 0.25600, 0.77166, 1.56944, 6.97979, 0.27403, ]  124.79917
o [1.00000, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ]  125.18933
o [0.87671, 0.25905, 0.61667, 1.20230, 5.23912, 0.27403, ]  125.48100
o [0.45459, 0.44700, 0.77166, 1.56944, 7.53132, 0.29292, ]  126.14567
o [1.00000, 0.85202, 0.57327, 0.66843, 6.97979, 0.22682, ]  127.21150
o [0.87671, 0.28990, 0.83867, 1.27596, 6.97979, 0.27403, ]  128.19700
o [0.87671, 0.23432, 0.42847, 1.20230, 18.71485, 0.27403, ]  129.31400
o [0.87671, 0.85202, 0.57327, 0.66843, 10.27078, 0.22682, ]  129.36017
o [0.87671, 1.58313, 0.57327, 0.66843, 6.97979, 0.22682, ]  134.06133
o [0.48306, 0.65919, 0.61667, 0.18630, 13.30445, 0.38605, ]  135.99567
o [0.71802, 0.52581, 0.61667, 0.18630, 14.21451, 0.21362, ]  136.19517
o [0.87671, 1.18692, 0.57327, 1.15985, 3.90444, 0.22682, ]  138.87867

GEN 6, TIME 2611.69, PARAMS: [ 0.87671, 0.44700, 0.61667, 1.20230, 10.20962, 0.27403, ], SCORE: 72.03
avg dead: 121, avg food: 171, score: 121
avg dead: 110, avg food: 113, score: 110
avg dead: 127, avg food: 154, score: 127
avg dead: 111, avg food: 168, score: 111
avg dead: 101, avg food: 108, score: 101
avg dead: 117, avg food: 179, score: 116
avg dead: 71, avg food: 131, score: 70
avg dead: 84, avg food: 139, score: 84
avg dead: 94, avg food: 174, score: 94
avg dead: 119, avg food: 143, score: 119
avg dead: 102, avg food: 149, score: 102
avg dead: 86, avg food: 177, score: 86
avg dead: 131, avg food: 179, score: 130
avg dead: 114, avg food: 180, score: 114
avg dead: 106, avg food: 156, score: 106
avg dead: 111, avg food: 146, score: 110
avg dead: 106, avg food: 112, score: 106
avg dead: 107, avg food: 96, score: 107
avg dead: 117, avg food: 130, score: 117
avg dead: 112, avg food: 129, score: 112
avg dead: 113, avg food: 160, score: 113
avg dead: 117, avg food: 129, score: 117
avg dead: 115, avg food: 151, score: 115
avg dead: 128, avg food: 161, score: 128
avg dead: 117, avg food: 161, score: 117
avg dead: 143, avg food: 145, score: 143
avg dead: 113, avg food: 127, score: 113
avg dead: 136, avg food: 139, score: 136
avg dead: 124, avg food: 147, score: 124
avg dead: 97, avg food: 182, score: 96
avg dead: 110, avg food: 161, score: 110
avg dead: 129, avg food: 136, score: 129
avg dead: 104, avg food: 152, score: 104
avg dead: 105, avg food: 153, score: 105
avg dead: 115, avg food: 113, score: 114
avg dead: 127, avg food: 124, score: 127
avg dead: 131, avg food: 135, score: 131
avg dead: 111, avg food: 140, score: 111
avg dead: 116, avg food: 183, score: 116
avg dead: 116, avg food: 106, score: 116
avg dead: 109, avg food: 175, score: 109
avg dead: 107, avg food: 148, score: 106
avg dead: 122, avg food: 125, score: 122
avg dead: 81, avg food: 167, score: 81
avg dead: 120, avg food: 126, score: 120
avg dead: 127, avg food: 102, score: 127
avg dead: 80, avg food: 173, score: 80
avg dead: 133, avg food: 132, score: 133
avg dead: 144, avg food: 193, score: 144
avg dead: 100, avg food: 190, score: 99
avg dead: 79, avg food: 168, score: 78
avg dead: 111, avg food: 178, score: 111
avg dead: 123, avg food: 147, score: 123
avg dead: 109, avg food: 150, score: 108
avg dead: 125, avg food: 139, score: 125
avg dead: 128, avg food: 123, score: 128
avg dead: 124, avg food: 148, score: 124
